ID,NAME,GP,W,L,PTS,AST,REB,OREB,DREB,FG%,FGM,FGA,2P%,2PM,2PA,3P%,3PM,3PA,FT%,FTM,FTA,BLK,STL,TO,AST/TO,PF,SC-EFF,SH-EFF
2608,Saint Mary's Gaels,25.0,19,6,73.0,15.56,39.92,13.72,26.2,45.80514132976532,11.72,17.2,53.1982958316803,499.0,938.0,32.96296298503876,7.12,21.6,68.13953518867493,11.72,17.2,4.28,6.84,10.32,1.507752,16.4,1.2347767,0.5182679
292,UT Rio Grande Valley Vaqueros,22.0,6,16,72.954544,12.954545,35.090908,10.5,24.59091,42.393821477890015,17.772728,25.727272,48.272016644477844,433.0,897.0,29.145729541778564,5.2727275,18.09091,69.08127069473267,17.772728,25.727272,3.590909,8.590909,14.772727,0.8769231,19.136364,1.2393823,0.46872586
2000,Abilene Christian Wildcats,21.0,8,13,74.85714,12.380953,34.095238,9.904762,24.190475,43.8400000333786,17.190475,23.952381,47.478070855140686,433.0,912.0,34.023669362068176,5.4761906,16.095238,71.76938652992249,17.190475,23.952381,1.7619047,7.904762,13.238095,0.9352518,21.047619,1.2576,0.4844
3084,Utah Valley Wolverines,22.0,9,13,68.681816,14.409091,35.31818,9.818182,25.5,42.113691568374634,15.909091,23.136364,49.00117516517639,417.0,851.0,27.38693356513977,4.9545455,18.09091,68.76227855682373,15.909091,23.136364,4.0,7.2727275,12.545455,1.1485507,18.772728,1.2097678,0.4647718
253,Southern Utah Thunderbirds,22.0,9,13,76.63636,11.681818,34.363636,10.590909,23.772728,44.09330189228058,16.90909,22.727272,51.74825191497803,444.0,858.0,30.148619413375854,6.4545455,21.40909,74.40000176429749,16.90909,22.727272,2.6818182,6.6363635,11.772727,0.992278,17.954546,1.268623,0.49435666
3101,Utah Tech Trailblazers,22.0,8,14,69.63636,12.954545,34.81818,9.818182,25.0,43.882545828819275,13.863636,21.636364,48.92541170120239,387.0,791.0,34.712642431259155,6.8636365,19.772728,64.07563090324402,13.863636,21.636364,4.818182,6.2727275,16.40909,0.7894737,20.772728,1.2495922,0.5004078
2617,Stephen F. Austin Lumberjacks,22.0,13,9,77.545456,13.045455,37.045456,12.545455,24.5,45.652174949645996,17.727272,24.727272,51.67243480682373,448.0,867.0,33.25415551662445,6.3636365,19.136364,71.6911792755127,17.727272,24.727272,2.8636363,9.181818,16.727272,0.7798913,21.818182,1.3245342,0.51086956
2547,Seattle U Redhawks,22.0,13,9,74.5,12.863636,36.409092,10.363636,26.045454,44.31464076042175,15.5,21.227272,51.25313401222229,409.0,798.0,32.92181193828583,7.2727275,22.09091,73.01927208900452,15.5,21.227272,3.090909,6.0,13.272727,0.9691781,19.681818,1.2764797,0.50545174
250,UT Arlington Mavericks,22.0,11,11,74.22727,15.545455,38.363636,12.454545,25.90909,42.53322780132294,15.909091,22.0,49.36350882053375,349.0,707.0,34.090909361839294,8.863636,26.0,72.31404781341553,15.909091,22.0,3.909091,7.181818,16.272728,0.95530725,20.318182,1.2767787,0.5015637
2856,California Baptist Lancers,21.0,13,8,68.809525,10.904762,38.47619,12.761905,25.714285,41.04912579059601,14.952381,22.047619,46.09271585941315,348.0,755.0,32.511210441589355,6.904762,21.238094,67.8185760974884,14.952381,22.047619,2.6666667,4.571429,11.666667,0.9346939,15.761905,1.203164,0.47085762
2627,Tarleton State Texans,22.0,15,7,71.545456,12.727273,34.272728,11.545455,22.727272,44.69870328903198,13.045455,17.59091,50.32051205635071,471.0,936.0,30.666667222976685,5.2272725,17.045454,74.16020631790161,13.045455,17.59091,3.409091,9.181818,12.090909,1.0526316,17.636364,1.2006103,0.4908467
2253,Grand Canyon Lopes,23.0,21,2,80.478264,12.26087,38.565216,11.869565,26.695652,47.05882370471954,19.304348,25.782608,54.449647665023804,465.0,854.0,33.68644118309021,6.9130435,20.52174,74.8735249042511,19.304348,25.782608,5.3913045,8.478261,12.956522,0.94630873,17.652174,1.3959275,0.53054297
